dataset,column,inferred_type,non_null_count,distinct_count,description
fraud_links.csv,record_id,string,5,5,Synthetic field `record_id` in fraud_links.csv; interpret using case context and authority controls.
fraud_links.csv,entity_id,string,5,4,Synthetic field `entity_id` in fraud_links.csv; interpret using case context and authority controls.
fraud_links.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in fraud_links.csv; interpret using case context and authority controls.
fraud_links.csv,status,string,5,5,Synthetic field `status` in fraud_links.csv; interpret using case context and authority controls.
fraud_links.csv,value,string,5,5,Synthetic field `value` in fraud_links.csv; interpret using case context and authority controls.
fraud_links.csv,source_system,string,5,5,Synthetic field `source_system` in fraud_links.csv; interpret using case context and authority controls.
fraud_links.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in fraud_links.csv; interpret using case context and authority controls.
fraud_links.csv,notes,string,5,5,Synthetic field `notes` in fraud_links.csv; interpret using case context and authority controls.
fraud_referrals.csv,record_id,string,6,6,Synthetic field `record_id` in fraud_referrals.csv; interpret using case context and authority controls.
fraud_referrals.csv,entity_id,string,6,4,Synthetic field `entity_id` in fraud_referrals.csv; interpret using case context and authority controls.
fraud_referrals.csv,event_time,datetime_or_date,6,5,Synthetic field `event_time` in fraud_referrals.csv; interpret using case context and authority controls.
fraud_referrals.csv,status,string,6,5,Synthetic field `status` in fraud_referrals.csv; interpret using case context and authority controls.
fraud_referrals.csv,value,string,6,6,Synthetic field `value` in fraud_referrals.csv; interpret using case context and authority controls.
fraud_referrals.csv,source_system,string,6,5,Synthetic field `source_system` in fraud_referrals.csv; interpret using case context and authority controls.
fraud_referrals.csv,jurisdiction,string,6,5,Synthetic field `jurisdiction` in fraud_referrals.csv; interpret using case context and authority controls.
fraud_referrals.csv,notes,string,6,6,Synthetic field `notes` in fraud_referrals.csv; interpret using case context and authority controls.
functional_evidence.csv,record_id,string,5,5,Synthetic field `record_id` in functional_evidence.csv; interpret using case context and authority controls.
functional_evidence.csv,entity_id,string,5,4,Synthetic field `entity_id` in functional_evidence.csv; interpret using case context and authority controls.
functional_evidence.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in functional_evidence.csv; interpret using case context and authority controls.
functional_evidence.csv,status,string,5,5,Synthetic field `status` in functional_evidence.csv; interpret using case context and authority controls.
functional_evidence.csv,value,string,5,5,Synthetic field `value` in functional_evidence.csv; interpret using case context and authority controls.
functional_evidence.csv,source_system,string,5,5,Synthetic field `source_system` in functional_evidence.csv; interpret using case context and authority controls.
functional_evidence.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in functional_evidence.csv; interpret using case context and authority controls.
functional_evidence.csv,notes,string,5,5,Synthetic field `notes` in functional_evidence.csv; interpret using case context and authority controls.
fx_rates.csv,record_id,string,5,5,Synthetic field `record_id` in fx_rates.csv; interpret using case context and authority controls.
fx_rates.csv,entity_id,string,5,4,Synthetic field `entity_id` in fx_rates.csv; interpret using case context and authority controls.
fx_rates.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in fx_rates.csv; interpret using case context and authority controls.
fx_rates.csv,status,string,5,5,Synthetic field `status` in fx_rates.csv; interpret using case context and authority controls.
fx_rates.csv,value,string,5,5,Synthetic field `value` in fx_rates.csv; interpret using case context and authority controls.
fx_rates.csv,source_system,string,5,5,Synthetic field `source_system` in fx_rates.csv; interpret using case context and authority controls.
fx_rates.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in fx_rates.csv; interpret using case context and authority controls.
fx_rates.csv,notes,string,5,5,Synthetic field `notes` in fx_rates.csv; interpret using case context and authority controls.
geocodes.csv,record_id,string,5,5,Synthetic field `record_id` in geocodes.csv; interpret using case context and authority controls.
geocodes.csv,entity_id,string,5,4,Synthetic field `entity_id` in geocodes.csv; interpret using case context and authority controls.
geocodes.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in geocodes.csv; interpret using case context and authority controls.
geocodes.csv,status,string,5,5,Synthetic field `status` in geocodes.csv; interpret using case context and authority controls.
geocodes.csv,value,string,5,5,Synthetic field `value` in geocodes.csv; interpret using case context and authority controls.
geocodes.csv,source_system,string,5,5,Synthetic field `source_system` in geocodes.csv; interpret using case context and authority controls.
geocodes.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in geocodes.csv; interpret using case context and authority controls.
geocodes.csv,notes,string,5,5,Synthetic field `notes` in geocodes.csv; interpret using case context and authority controls.
glossary_conflicts.csv,record_id,string,5,5,Synthetic field `record_id` in glossary_conflicts.csv; interpret using case context and authority controls.
glossary_conflicts.csv,entity_id,string,5,4,Synthetic field `entity_id` in glossary_conflicts.csv; interpret using case context and authority controls.
glossary_conflicts.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in glossary_conflicts.csv; interpret using case context and authority controls.
glossary_conflicts.csv,status,string,5,5,Synthetic field `status` in glossary_conflicts.csv; interpret using case context and authority controls.
glossary_conflicts.csv,value,string,5,5,Synthetic field `value` in glossary_conflicts.csv; interpret using case context and authority controls.
glossary_conflicts.csv,source_system,string,5,5,Synthetic field `source_system` in glossary_conflicts.csv; interpret using case context and authority controls.
glossary_conflicts.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in glossary_conflicts.csv; interpret using case context and authority controls.
glossary_conflicts.csv,notes,string,5,5,Synthetic field `notes` in glossary_conflicts.csv; interpret using case context and authority controls.
graph_candidate_questions.csv,record_id,string,5,5,Synthetic field `record_id` in graph_candidate_questions.csv; interpret using case context and authority controls.
graph_candidate_questions.csv,entity_id,string,5,4,Synthetic field `entity_id` in graph_candidate_questions.csv; interpret using case context and authority controls.
graph_candidate_questions.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in graph_candidate_questions.csv; interpret using case context and authority controls.
